id,category,code,codigo_del_atc_version_2019,description,percent,principio_activo_atc,principio_activo_reportado_por_el_ms
343,Exento,4813098990900,,"Interruptor para arenadora, de uso odontológico",0,,
344,Exento,4813098991000,,"Escupideras, de uso odontológico",0,,
345,Exento,4813098991100,,Caja de endodoncia,0,,
346,Exento,4813098991200,,Muflas para prótesis dentales,0,,
347,Exento,4813098999900,,"Partes y piezas para instrumentos y equipos, de uso odontológico, n.c.p.",0,,
348,Exento,4813099000100,,Amalgamador dental,0,,
349,Exento,4813099000200,,"Dispensadores para polvo y líquido, acrílico, de uso odontológico",0,,
350,Exento,4813099000300,,"Articuladores, para uso odontológico",0,,
351,Exento,4813099000400,,"Limpiador de ultrasonido, para uso odontológico",0,,
352,Exento,4813099000500,,"Localizadores de ápice, de uso odontológico",0,,
353,Exento,4813099000600,,"Paralelómetro, de uso odontológico",0,,
354,Exento,4813099000700,,"Soldador de punto eléctrico, de uso odontológico",0,,
355,Exento,4813099000800,,Sopletes para soldadura odontológica,0,,
356,Exento,4813099000900,,"Turbina, de uso odontológico",0,,
357,Exento,4813099001000,,"Medidor de vitalidad pulpar, de uso odontológico",0,,
358,Exento,4813099001100,,"Vibradores, de uso odontológico",0,,
359,Exento,4813099009900,,"Equipos de uso odontológico, n.c.p.",0,,
360,Exento,4814000000100,,"Autoclaves para uso médico, quirúrgico o de laboratorio, excepto los eléctricos",0,,
361,Exento,4814000009900,,"Esterilizadores médicos, quirúrgicos o de laboratorio, n.c.p.",0,,
362,Exento,4815001010200,,"Jeringas descartables, incluso con aguja, para uso en medicina y cirugía",0,,
363,Exento,4815001020200,,"Jeringas y sus partes, incluso con aguja, para uso en medicina y cirugía",0,,
364,Exento,4815002010200,,"Agujas hipodérmicas de sutura, para uso médico",0,,
365,Exento,4815002020000,,Agujas para gases arteriales,0,,
366,Exento,4815002030000,,Agujas pericraneales,0,,
367,Exento,4815003000100,,"Porta agujas con muelas de carburo-tungsteno, de uso médico",0,,
368,Exento,4815003009900,,"Porta agujas, de uso médico, n.c.p.",0,,
369,Exento,4815004000100,,"Torno alta rotación, de uso médico",0,,
370,Exento,4815004000200,,"Torno de pulido, de uso médico",0,,
371,Exento,4815004000300,,"Torno de suspensión, de uso médico",0,,
372,Exento,4815004000400,,"Micro torno, de uso médico",0,,
373,Exento,4815004009900,,"Tornos, de uso médico, n.c.p.",0,,
374,Exento,4815005010100,,Torniquete de aire para extremidades,0,,
375,Exento,4815005019900,,"Torniquete de aire, n.c.p.",0,,
376,Exento,4815005020000,,Torniquete neumático,0,,
377,Exento,4815005990000,,"Torniquetes, de uso médico, n.c.p.",0,,
378,Exento,4815006010200,,"Bisturíes, de uso médico",0,,
379,Exento,4815006020000,,Lancetas,0,,
380,Exento,4815007010000,,Martillo para cirugía,0,,
381,Exento,4815007020000,,"Martillos para reflejos, de uso médico ",0,,
382,Exento,4815007030000,,"Martillos de percusión, de uso médico ",0,,
383,Exento,4815007990000,,"Martillos, de uso médico, n.c.p.",0,,
384,Exento,4815008000100,,Espéculos vaginales,0,,
385,Exento,4815008009900,,"Espéculos, de uso médico, n.c.p.",0,,
386,Exento,4815009019900,,"Fórceps, de uso médico",0,,
387,Exento,4815009020100,,"Pinzas gubias ""rongeurs"", para cirugía espinal",0,,
388,Exento,4815009029900,,"Pinzas gubias ""rongeurs"", n.c.p.",0,,
389,Exento,4815010010000,,"Tijeras, para uso médico ",0,,
390,Exento,4815010020100,,"Contra ángulos de alta y baja velocidad, de uso médico",0,,
391,Exento,4815010020200,,Cortador de cordón umbilical,0,,
392,Exento,4815010020300,,"Micrótomos, utilizados en laboratorios",0,,
393,Exento,4815010029900,,"Cortadores, de uso médico, n.c.p.",0,,
394,Exento,4815011000100,,"Iluminador nasal, de uso médico",0,,
395,Exento,4815011000200,,"Iluminador para laringe y nasofaringe, de uso médico",0,,
396,Exento,4815011009900,,"Iluminador, de uso médico, n.c.p.",0,,
397,Exento,4815012010100,,Catéter para tráquea,0,,
398,Exento,4815012010200,,Catéter umbilical,0,,
399,Exento,4815012010300,,Catéter para diálisis,0,,
400,Exento,4815012019900,,"Catéteres, n.c.p.",0,,
401,Exento,4815012020200,,Cánula nasal para terapia respiratoria,0,,
402,Exento,4815012020300,,Cánulas para liposucción ,0,,
403,Exento,4815012029900,,"Cánulas, n.c.p.",0,,
404,Exento,4815012030199,,"Sondas uterinas, n.c.p.",0,,
405,Exento,4815012030299,,"Sondas esofágicas, n.c.p.",0,,
406,Exento,4815012039999,,"Sondas, n.c.p.",0,,
407,Exento,4815012040100,,"Equipos de infusión y transfusión de sangre, desechables",0,,
408,Exento,4815012040200,,"Equipos de infusión y transfusión de sueros, desechables",0,,
409,Exento,4815012040300,,"Equipos de infusión y transfusión de soluciones, desechables",0,,
410,Exento,4815012050100,,Tubos traqueales con balón baja presión,0,,
411,Exento,4815012050200,,Tubos traqueales reusables,0,,
412,Exento,4815012050300,,Tubos endotraqueales,0,,
413,Exento,4815012059900,,"Tubos traqueales, n.c.p.",0,,
414,Exento,4815012990100,,Equipo para presión de líquido cefalorraquídeo,0,,
415,Exento,4815013010000,,"Esfigmomanómetros o tensiómetros, manuales, para uso humano ",0,,
416,Exento,4815013030100,,"Esfigmomanómetros o tensiómetros, digitales de brazo",0,,
417,Exento,4815013030200,,"Esfigmomanómetros o tensiómetros, digitales de muñeca",0,,
418,Exento,4815013039900,,"Esfigmomanómetros o tensiómetros, digitales, para uso humano, n.c.p.",0,,
419,Exento,4815014010100,,Bomba de aspiración para liposucción ,0,,
420,Exento,4815014019900,,"Bomba aspiradora y succionadora de fluidos corporales, para uso médico, n.c.p.",0,,
421,Exento,4815014020000,,"Bomba aspiradora al vacío, para uso médico",0,,
422,Exento,4815014030000,,"Bomba de trasiego para gases, de uso médico",0,,
423,Exento,4815014040000,,"Bomba de perfusión o infusión, para uso médico ",0,,
424,Exento,4815014990000,,"Bombas de aspiración y perfusión, para uso médico, n.c.p.",0,,
425,Exento,4815015010000,,Artroscopio para cirugía,0,,
426,Exento,4815015020000,,Cistoscopio para cirugía,0,,
427,Exento,4815015030000,,Colonoscopio para cirugía,0,,
428,Exento,4815015040000,,Colposcopio para cirugía,0,,
429,Exento,4815015050000,,Gastroscopio para cirugía,0,,
430,Exento,4815015060000,,Laparoscopio para cirugía,0,,
431,Exento,4815015070000,,Neuroendoscopio para cirugía,0,,
432,Exento,4815015080000,,Proctoscopio para cirugía,0,,
433,Exento,4815015090000,,Sigmoidoscopio para cirugía,0,,
434,Exento,4815015100000,,Toracoscopio para cirugía,0,,
435,Exento,4815015110000,,Otoscopios para cirugía,0,,
436,Exento,4815015990000,,"Endoscopios para cirugía, n.c.p.",0,,
437,Exento,4815016000000,,"Estetoscopios, de uso médico",0,,
438,Exento,4815017010000,,Equipo de electrofisiología ocular,0,,
439,Exento,4815017020000,,Equipo fotocoagulador,0,,
440,Exento,4815017030000,,Proyector de optotipos,0,,
441,Exento,4815017040000,,Tonómetro para oftalmología ,0,,
442,Exento,4815017050000,,Vitreotomo,0,,
443,Exento,4815017990000,,"Instrumentos y aparatos de oftalmología, n.c.p.",0,,
444,Exento,4815018000000,,Equipo para diálisis,0,,
445,Exento,4815019020100,,Equipo para presión venosa central,0,,
446,Exento,4815019029900,,"Equipo para venoclisis, para uso en medicina y cirugía, n.c.p.",0,,
447,Exento,4815020010000,,Audiómetros,0,,
448,Exento,4815020990000,,"Equipo de audiología, n.c.p.",0,,
449,Exento,4815021010000,,Equipo estimulador de órgano vestibular para otorrinolaringología,0,,
450,Exento,4815021020000,,Equipo de irrigación para otorrinolaringología,0,,
451,Exento,4815021990000,,"Equipo de otorrinolaringología, n.c.p.",0,,
452,Exento,4815022010000,,Diatermocauterios,0,,
453,Exento,4815022020000,,Electrocauterio,0,,
454,Exento,4815022990000,,"Equipo de cauterización, n.c.p.",0,,
455,Exento,4815023000000,,Equipos para criocirugía,0,,
456,Exento,4815024010100,,Microondas para terapia médico quirúrgica,0,,
457,Exento,4815024010200,,"Equipo onda corta para terapia, de uso médico ",0,,
458,Exento,4815024019900,,"Equipo para electroterapia, de uso médico, n.c.p.",0,,
459,Exento,4815024990000,,"Equipo para terapia, de uso médico, n.c.p.",0,,
460,Exento,4815025000000,,"Equipo litotriptor extracorpórea, de uso médico",0,,
461,Exento,4815026000000,,"Equipo de anestesia, de uso médico",0,,
462,Exento,4815027000000,,"Equipo de drenaje, de uso médico",0,,
463,Exento,4815028000000,,"Equipos para autopsias, de uso médico",0,,
464,Exento,4815029000000,,"Equipo cardiopulmonar, de uso médico",0,,
465,Exento,4815030000000,,"Equipo coagulador bipolar, de uso médico",0,,
466,Exento,4815031000000,,"Equipo de estimulación cardiaca, de uso médico",0,,
467,Exento,4815032000000,,"Equipo para traqueotomías, de uso médico",0,,
468,Exento,4815033000000,,"Equipo para tratamiento de quemaduras, de uso médico",0,,
469,Exento,4815034000000,,"Equipo para urología, de uso médico",0,,
470,Exento,4815035000000,,"Equipo para insuflar útero y trompas, de uso médico",0,,
471,Exento,4815037010100,,Juego de pinzas de biopsia biliar transluminal,0,,
472,Exento,4815037010200,,Juego de catéter de gastroyeyunostomía,0,,
473,Exento,4815037010300,,Juego de tunelizadores para cirugía vascular ,0,,
474,Exento,4815037010400,,Juego de catéter de drenaje multipropósito ,0,,
475,Exento,4815037010500,,Juego de acceso percutáneo con micropunción,0,,
476,Exento,4815037010600,,Juegos de dilatadores de sitios de punción,0,,
477,Exento,4815037019900,,"Juego para cirugía general, n.c.p.",0,,
478,Exento,4815037020100,,Juego de agujas para punción traslumbar vía espinal y epidural,0,,
479,Exento,4815037020200,,Juego para bloqueo continuo de plexos,0,,
480,Exento,4815037020300,,Juego para cricotirotomía,0,,
481,Exento,4815037029900,,"Juego para anestesia, n.c.p.",0,,
482,Exento,4815037030100,,Juego introductor venoso y arterial,0,,
483,Exento,4815037030200,,Juego de valvuloplastía pulmonar,0,,
484,Exento,4815037030300,,Juego multi-paciente estéril para inyector de contraste,0,,
485,Exento,4815037030400,,Juego de marcapaso permanente ,0,,
486,Exento,4815037030500,,Juego para monitoreo de presión invasiva,0,,
487,Exento,4815037039900,,"Juego para cardiología, n.c.p.",0,,
488,Exento,4815037040100,,Juego de circulación extracorpórea ,0,,
489,Exento,4815037040200,,Juego de cánula venosa bicava,0,,
490,Exento,4815037040300,,Juego de torniquetes para sostener cánulas,0,,
491,Exento,4815037040400,,Juego de administración de cardioplejia,0,,
492,Exento,4815037040500,,Juego para bomba de calentar sangre,0,,
493,Exento,4815037040600,,Juego de catéter de drenaje torácico,0,,
494,Exento,4815037040700,,Juego de perfusión múltiple,0,,
495,Exento,4815037049900,,"Juego para cirugía de tórax, cardiovascular y vascular periférico, n.c.p.",0,,
496,Exento,4815037050100,,Juego de catéter ureteral recto,0,,
497,Exento,4815037050200,,Juego de dilatadores,0,,
498,Exento,4815037059900,,"Juego para urología, n.c.p.",0,,
499,Exento,4815037060100,,Juego de electrodos,0,,
500,Exento,4815037069900,,"Juego para dermatología, n.c.p.",0,,
501,Exento,4815037070100,,Juego con catéter tipo prótesis para drenaje biliar endoscópico,0,,
502,Exento,4815037070200,,Juego de tubos para conexión en bomba de enteroscopio,0,,
503,Exento,4815037070300,,Juego de gastrostomía,0,,
504,Exento,4815037079900,,"Juego para gastroenterología, n.c.p.",0,,
505,Exento,4815037080100,,Juego de tubos para aspiración de líquidos,0,,
506,Exento,4815037080200,,Juego de tubos para irrigación de líquidos,0,,
507,Exento,4815037080300,,Juegos de dilatadores vaginales,0,,
508,Exento,4815037089900,,"Juego para ginecología, n.c.p.",0,,
509,Exento,4815037090100,,Juego de diálisis peritoneal domiciliar,0,,
510,Exento,4815037090200,,Juego de líneas pediátrico para diálisis peritoneal crónica ambular,0,,
511,Exento,4815037090300,,"Juego de diálisis peritoneal automatizada o ""pd-nigh""",0,,
512,Exento,4815037099900,,"Juego para nefrología, n.c.p.",0,,
513,Exento,4815037100100,,Juego para sistema de aspiración continua de trombectomía cerebral,0,,
514,Exento,4815037100200,,Juego trombectomía cerebral con dispositivo extractor,0,,
515,Exento,4815037100300,,"Juego de irrigación desechable, para craneotomo",0,,
516,Exento,4815037109900,,"Juego para neurocirugía, n.c.p.",0,,
517,Exento,4815037990100,,Juego arteriovenoso para hemodiálisis,0,,
518,Exento,4815037999900,,"Juego de implementos médicos para tratamientos y cirugías, n.c.p.",0,,
519,Exento,4815098010100,,Brocas para podiatría,0,,
520,Exento,4815098019900,,"Brocas, para uso médico, n.c.p.",0,,
521,Exento,4815098020000,,"Fresas, para uso médico ",0,,
522,Exento,4815098030100,,Tubos de metal para traqueotomía,0,,
523,Exento,4815098030200,,Tubos de metal para laringotomía,0,,
524,Exento,4815098030300,,"Tubos de metal, para esterilizar",0,,
525,Exento,4815098039900,,"Tubos de metal, para uso médico, n.c.p.",0,,
526,Exento,4815098040100,,"Uniones, para equipos de uso médico",0,,
527,Exento,4815098040200,,"Acoples, para equipos de uso médico",0,,
528,Exento,4815098049900,,"Conectores, para equipos de uso médico, n.c.p.",0,,
529,Exento,4815098050100,,Espéculos para otoscopio,0,,
530,Exento,4815098059900,,"Partes y piezas para equipo de audiología, n.c.p.",0,,
531,Exento,4815098060100,,Cartuchos para hemoperfusión,0,,
532,Exento,4815098060200,,Dializadores fibra hueca para hemodiálisis,0,,
533,Exento,4815098069900,,"Partes y piezas para hemodiálisis, n.c.p.",0,,
534,Exento,4815098070100,,Hojas para laringoscopios,0,,
535,Exento,4815098070200,,Lámparas o bombillos para laringoscopios,0,,
536,Exento,4815098070300,,Fuentes de luz y cámara para endoscopia,0,,
537,Exento,4815098079900,,"Partes y piezas para endoscopios, n.c.p.",0,,
538,Exento,4815098080100,,Bandas para esfigmomanómetros o tensiómetros,0,,
539,Exento,4815098080200,,Bolsas para esfigmomanómetros o tensiómetros,0,,
540,Exento,4815098080300,,Brazaletes para esfigmomanómetros o tensiómetros,0,,
541,Exento,4815098080400,,Peras con válvulas para esfigmomanómetros o tensiómetros,0,,
542,Exento,4815098089900,,"Partes y piezas para esfigmomanómetros o tensiómetros, n.c.p.",0,,
543,Exento,4815098090100,,Hojas para bisturí,0,,
544,Exento,4815098090200,,Mango para bisturí,0,,
545,Exento,4815098099900,,"Partes y piezas para bisturíes y lancetas, n.c.p.",0,,
546,Exento,4815098100100,,"Regulador de caudal, para equipos de perfusión",0,,
547,Exento,4815098109900,,"Partes y piezas para equipos de infusión o perfusión, n.c.p.",0,,
548,Exento,4815098110100,,Protectores para lámpara fotocurado,0,,
549,Exento,4815098119900,,"Partes y piezas de lámparas, de uso médico, n.c.p.",0,,
550,Exento,4815098120100,,"Discos para cortadora de yeso, de uso médico",0,,
551,Exento,4815098120200,,"Hojas para sierras o cortadores, de uso médico",0,,
552,Exento,4815098129900,,"Partes y piezas para tijeras y cortadores, de uso médico, n.c.p.",0,,
553,Exento,4815098990100,,"Controles, para equipo de uso médico",0,,
554,Exento,4815098990200,,"Pedal control aire, para equipos de uso médico",0,,
555,Exento,4815098990300,,"Marco dique, de uso médico",0,,
556,Exento,4815098990400,,"Circuitos modulares para desfibriladores, de uso médico",0,,
557,Exento,4815098999900,,"Partes y piezas para equipos e instrumentos de uso médico, n.c.p.",0,,
558,Exento,4815099000100,,"Diatermias, de uso médico",0,,
559,Exento,4815099000200,,"Incubadoras para adultos y niños, de uso médico",0,,
560,Exento,4815099000300,,Lavadora de instrumentos médicos,0,,
561,Exento,4815099000400,,"Micro motores, de uso médico",0,,
562,Exento,4815099000500,,"Duchas, de uso medico",0,,
563,Exento,4815099000600,,"Vibradores, de uso médico",0,,
564,Exento,4815099000700,,"Transductor (amplificador y acondicionador de señales), de uso médico",0,,
565,Exento,4815099000800,,"Desfibriladores, de uso médico",0,,
566,Exento,4815099000900,,"Aparato aplicador de electroestimulación transcutánea (TENS), de uso médico",0,,
567,Exento,4815099001000,,"Aspirador de secreciones portátil, de uso médico",0,,
568,Exento,4815099001100,,"Cambia brocas y saca brocas, de uso médico ",0,,
569,Exento,4815099001200,,Afilador de instrumentos quirúrgicos,0,,
570,Exento,4815099001300,,"Bruñidores de bola, huevo, anatómico, frahan, cleoide, entre otros, para uso médico ",0,,
